segment,elevation,name,rating
0,3576.01855469,13 Cornice,Double Black
15.5093149918,3572.89501953,13 Cornice,Double Black
31.0186299836,3569.25634766,13 Cornice,Double Black
46.5279449754,3565.78466797,13 Cornice,Double Black
62.0372599671,3562.65209961,13 Cornice,Double Black
77.5465749589,3557.97558594,13 Cornice,Double Black
93.0558899507,3548.33447266,13 Cornice,Double Black
110.427707447,3544.25830078,13 Cornice,Double Black
127.799524942,3539.55200195,13 Cornice,Double Black
145.171342438,3533.79003906,13 Cornice,Double Black
162.543159934,3527.08886719,13 Cornice,Double Black
176.415112977,3521.67358398,13 Cornice,Double Black
190.287066019,3515.8425293,13 Cornice,Double Black
204.159019062,3515.0390625,13 Cornice,Double Black
216.521801363,3510.50585938,13 Cornice,Double Black
228.884583665,3508.95410156,13 Cornice,Double Black
241.247365967,3507.03515625,13 Cornice,Double Black
253.610148269,3503.12890625,13 Cornice,Double Black
270.36020846,3498.87109375,13 Cornice,Double Black
287.110268652,3494.33764648,13 Cornice,Double Black
296.600144626,3491.9128418,13 Cornice,Double Black
0,3556.14404297,2nd Alley,Black
18.4254080213,3550.54858398,2nd Alley,Black
36.8508160427,3543.7800293,2nd Alley,Black
55.276224064,3536.13598633,2nd Alley,Black
73.7016320854,3519.4909668,2nd Alley,Black
89.8159976815,3510.46142578,2nd Alley,Black
105.930363278,3498.54296875,2nd Alley,Black
122.044728874,3488.01806641,2nd Alley,Black
138.15909447,3479.64331055,2nd Alley,Black
154.273460066,3464.95629883,2nd Alley,Black
168.510866804,3457.26367188,2nd Alley,Black
182.748273542,3450.64257812,2nd Alley,Black
196.98568028,3445.16992188,2nd Alley,Black
211.223087018,3439.38989258,2nd Alley,Black
225.460493756,3433.26879883,2nd Alley,Black
243.738392017,3427.26708984,2nd Alley,Black
262.016290278,3414.99194336,2nd Alley,Black
286.381012562,3409.45874023,2nd Alley,Black
304.226914881,3398.11572266,2nd Alley,Black
322.072817201,3392.14990234,2nd Alley,Black
339.91871952,3387.54272461,2nd Alley,Black
362.667870562,3378.73144531,2nd Alley,Black
385.417021603,3375.14648438,2nd Alley,Black
0,3528.13305664,3rd Alley,Double Black
15.0677856854,3520.91357422,3rd Alley,Double Black
30.1355713708,3512.54248047,3rd Alley,Double Black
45.2033570561,3501.93945312,3rd Alley,Double Black
61.9654215772,3490.53662109,3rd Alley,Double Black
78.7274860982,3480.42431641,3rd Alley,Double Black
95.4895506192,3468.04663086,3rd Alley,Double Black
123.796549641,3451.82568359,3rd Alley,Double Black
147.712722169,3445.17504883,3rd Alley,Double Black
164.978113879,3432.40551758,3rd Alley,Double Black
186.541399696,3426.09350586,3rd Alley,Double Black
200.085487271,3419.83056641,3rd Alley,Double Black
213.629574847,3413.35424805,3rd Alley,Double Black
228.960441014,3406.98608398,3rd Alley,Double Black
244.291307181,3400.65112305,3rd Alley,Double Black
264.139609275,3387.58325195,3rd Alley,Double Black
283.987911369,3381.51879883,3rd Alley,Double Black
0,3501.47070312,4th Alley,Double Black
14.7005180304,3490.56225586,4th Alley,Double Black
29.4010360607,3480.83325195,4th Alley,Double Black
44.1015540911,3473.95703125,4th Alley,Double Black
58.8020721214,3468.74121094,4th Alley,Double Black
73.5025901518,3451.98510742,4th Alley,Double Black
88.2186982014,3445.57470703,4th Alley,Double Black
102.934806251,3439.2331543,4th Alley,Double Black
117.6509143,3432.42700195,4th Alley,Double Black
132.36702235,3424.9440918,4th Alley,Double Black
147.0831304,3417.61669922,4th Alley,Double Black
161.616314341,3410.69995117,4th Alley,Double Black
176.149498282,3404.27172852,4th Alley,Double Black
190.682682223,3397.89794922,4th Alley,Double Black
205.215866165,3391.65209961,4th Alley,Double Black
219.749050106,3384.81860352,4th Alley,Double Black
0,3457.24169922,Bear Trap,Double Black
14.064819639,3452.41674805,Bear Trap,Double Black
28.1296392779,3449.14111328,Bear Trap,Double Black
42.1944589169,3446.17260742,Bear Trap,Double Black
59.0604378629,3442.83276367,Bear Trap,Double Black
75.9264168088,3438.95532227,Bear Trap,Double Black
92.7923957548,3431.28320312,Bear Trap,Double Black
109.658374701,3427.64501953,Bear Trap,Double Black
125.788062292,3422.03808594,Bear Trap,Double Black
141.917749884,3417.8671875,Bear Trap,Double Black
158.047437475,3411.90234375,Bear Trap,Double Black
174.177125066,3406.109375,Bear Trap,Double Black
190.306812658,3400.13793945,Bear Trap,Double Black
206.436500249,3395.04077148,Bear Trap,Double Black
221.758573186,3388.8190918,Bear Trap,Double Black
237.080646122,3378.52124023,Bear Trap,Double Black
252.402719059,3355.90917969,Bear Trap,Double Black
267.724791996,3348.46655273,Bear Trap,Double Black
283.046864932,3343.34008789,Bear Trap,Double Black
298.368937869,3339.99169922,Bear Trap,Double Black
313.691010806,3335.80371094,Bear Trap,Double Black
329.013083742,3332.56396484,Bear Trap,Double Black
344.335156679,3328.2565918,Bear Trap,Double Black
360.818866415,3324.02905273,Bear Trap,Double Black
377.302576151,3320.79833984,Bear Trap,Double Black
393.786285887,3316.78637695,Bear Trap,Double Black
0,3595.62670898,Cabin Glades,Blue
12.3659818923,3592.61889648,Cabin Glades,Blue
24.7319637846,3590.59716797,Cabin Glades,Blue
37.0979456769,3588.68359375,Cabin Glades,Blue
49.4639275692,3586.63549805,Cabin Glades,Blue
61.8299094615,3583.86694336,Cabin Glades,Blue
74.1958913538,3583.62036133,Cabin Glades,Blue
91.7760961574,3582.34545898,Cabin Glades,Blue
109.356300961,3579.70751953,Cabin Glades,Blue
126.936505765,3577.8112793,Cabin Glades,Blue
144.516710568,3574.95458984,Cabin Glades,Blue
160.412543729,3571.28613281,Cabin Glades,Blue
176.30837689,3565.07543945,Cabin Glades,Blue
192.204210051,3560.76196289,Cabin Glades,Blue
208.100043212,3555.27636719,Cabin Glades,Blue
223.995876373,3548.60424805,Cabin Glades,Blue
239.891709533,3543.7265625,Cabin Glades,Blue
255.787542694,3536.94628906,Cabin Glades,Blue
271.683375855,3530.40380859,Cabin Glades,Blue
287.579209016,3526.47949219,Cabin Glades,Blue
302.896339167,3522.58398438,Cabin Glades,Blue
318.213469318,3516.69213867,Cabin Glades,Blue
333.530599469,3514.18701172,Cabin Glades,Blue
348.847729621,3512.08032227,Cabin Glades,Blue
364.164859772,3511.02490234,Cabin Glades,Blue
379.481989923,3510.47338867,Cabin Glades,Blue
394.799120074,3509.60522461,Cabin Glades,Blue
402.067640197,3509.60522461,Cabin Glades,Blue
0,3560.50585938,Challenger,Black
17.1384597431,3553.44335938,Challenger,Black
34.2769194863,3548.78417969,Challenger,Black
51.4153792294,3543.5234375,Challenger,Black
68.5538389725,3540.28125,Challenger,Black
85.6922987156,3535.24462891,Challenger,Black
99.4195239621,3530.05444336,Challenger,Black
113.146749209,3525.38110352,Challenger,Black
126.873974455,3523.15771484,Challenger,Black
140.601199701,3519.26879883,Challenger,Black
154.328424948,3515.47119141,Challenger,Black
168.055650194,3513.62573242,Challenger,Black
181.782875441,3508.55883789,Challenger,Black
195.510100687,3506.97680664,Challenger,Black
209.237325934,3503.69506836,Challenger,Black
222.96455118,3500.90527344,Challenger,Black
236.691776427,3500.13842773,Challenger,Black
250.419001673,3498.30004883,Challenger,Black
264.14622692,3497.58081055,Challenger,Black
272.469398746,3497.12036133,Challenger,Black
0,3398.5402832,Chisholm,Green
15.9060896211,3397.55444336,Chisholm,Green
31.8121792422,3396.12207031,Chisholm,Green
47.7182688633,3394.34619141,Chisholm,Green
66.045818973,3393.68432617,Chisholm,Green
84.3733690826,3390.81835938,Chisholm,Green
102.700919192,3391.49853516,Chisholm,Green
117.584941994,3390.41455078,Chisholm,Green
132.468964796,3392.11279297,Chisholm,Green
147.352987597,3391.02514648,Chisholm,Green
162.237010399,3389.64648438,Chisholm,Green
177.121033201,3390.76293945,Chisholm,Green
192.005056003,3389.04907227,Chisholm,Green
206.889078804,3386.36938477,Chisholm,Green
221.773101606,3379.8137207,Chisholm,Green
236.657124408,3378.4074707,Chisholm,Green
251.021656301,3379.8137207,Chisholm,Green
265.386188195,3381.51147461,Chisholm,Green
279.750720088,3382.03417969,Chisholm,Green
294.115251982,3380.23999023,Chisholm,Green
308.479783875,3379.58666992,Chisholm,Green
322.844315769,3378.63647461,Chisholm,Green
337.208847662,3377.28613281,Chisholm,Green
0,3500.47949219,Chisholm Trail,Green
16.7843634463,3498.7019043,Chisholm Trail,Green
33.5687268926,3496.98120117,Chisholm Trail,Green
47.5465295506,3496.05859375,Chisholm Trail,Green
61.5243322086,3495.78979492,Chisholm Trail,Green
75.5021348666,3494.49707031,Chisholm Trail,Green
89.4799375247,3493.26953125,Chisholm Trail,Green
103.457740183,3492.02661133,Chisholm Trail,Green
117.435542841,3490.87353516,Chisholm Trail,Green
131.413345499,3489.85766602,Chisholm Trail,Green
145.391148157,3488.75463867,Chisholm Trail,Green
163.159516826,3486.2878418,Chisholm Trail,Green
180.927885495,3485.04516602,Chisholm Trail,Green
198.696254164,3481.31665039,Chisholm Trail,Green
216.464622833,3478.96459961,Chisholm Trail,Green
234.638405689,3476.38818359,Chisholm Trail,Green
252.812188544,3472.97485352,Chisholm Trail,Green
266.54017181,3471.24194336,Chisholm Trail,Green
280.268155076,3471.13232422,Chisholm Trail,Green
293.996138342,3469.27148438,Chisholm Trail,Green
307.724121608,3465.53417969,Chisholm Trail,Green
324.858528403,3465.23217773,Chisholm Trail,Green
341.992935199,3464.88452148,Chisholm Trail,Green
359.127341994,3464.67749023,Chisholm Trail,Green
374.092116529,3464.79882812,Chisholm Trail,Green
389.056891065,3466.76977539,Chisholm Trail,Green
404.0216656,3466.88867188,Chisholm Trail,Green
418.986440136,3468.89331055,Chisholm Trail,Green
433.951214671,3468.8190918,Chisholm Trail,Green
448.915989207,3468.61938477,Chisholm Trail,Green
463.880763742,3470.24072266,Chisholm Trail,Green
482.214202222,3466.8203125,Chisholm Trail,Green
500.547640701,3465.23828125,Chisholm Trail,Green
514.458735473,3463.42456055,Chisholm Trail,Green
528.369830244,3463.17724609,Chisholm Trail,Green
542.280925015,3460.96313477,Chisholm Trail,Green
556.192019787,3458.81811523,Chisholm Trail,Green
570.103114558,3458.76538086,Chisholm Trail,Green
584.014209329,3456.74584961,Chisholm Trail,Green
597.9253041,3453.30615234,Chisholm Trail,Green
611.836398872,3451.94189453,Chisholm Trail,Green
625.747493643,3451.98535156,Chisholm Trail,Green
642.276705333,3452.19848633,Chisholm Trail,Green
658.805917022,3450.93530273,Chisholm Trail,Green
675.335128712,3450.99804688,Chisholm Trail,Green
691.864340402,3450.92114258,Chisholm Trail,Green
708.393552091,3450.46484375,Chisholm Trail,Green
724.922763781,3450.0559082,Chisholm Trail,Green
741.451975471,3449.35571289,Chisholm Trail,Green
757.98118716,3448.23193359,Chisholm Trail,Green
0,3912.92797852,Corner Chute,Double Black
13.4535102491,3900.86499023,Corner Chute,Double Black
26.9070204982,3892.77856445,Corner Chute,Double Black
40.3605307473,3888.66064453,Corner Chute,Double Black
53.8140409963,3880.00292969,Corner Chute,Double Black
67.2675512454,3873.74633789,Corner Chute,Double Black
80.7210614945,3861.93066406,Corner Chute,Double Black
94.1745717436,3851.89941406,Corner Chute,Double Black
107.628081993,3840.49804688,Corner Chute,Double Black
121.081592242,3835.10717773,Corner Chute,Double Black
134.535102491,3823.56054688,Corner Chute,Double Black
146.983499961,3813.70849609,Corner Chute,Double Black
159.431897431,3809.75927734,Corner Chute,Double Black
171.880294901,3798.80908203,Corner Chute,Double Black
184.328692371,3794.62402344,Corner Chute,Double Black
196.777089841,3783.14233398,Corner Chute,Double Black
209.225487311,3782.77661133,Corner Chute,Double Black
221.673884781,3773.29956055,Corner Chute,Double Black
234.122282252,3768.86083984,Corner Chute,Double Black
246.570679722,3758.51220703,Corner Chute,Double Black
259.019077192,3756.04248047,Corner Chute,Double Black
273.481351913,3748.01220703,Corner Chute,Double Black
287.943626635,3737.91577148,Corner Chute,Double Black
302.405901356,3734.38598633,Corner Chute,Double Black
316.868176077,3725.00048828,Corner Chute,Double Black
331.330450799,3715.72460938,Corner Chute,Double Black
345.79272552,3705.42944336,Corner Chute,Double Black
360.255000242,3701.79370117,Corner Chute,Double Black
374.717274963,3692.16674805,Corner Chute,Double Black
389.179549685,3683.63671875,Corner Chute,Double Black
0,3792.66186523,Cornice Run,Blue
12.6229733616,3793.85375977,Cornice Run,Blue
25.2459467231,3794.51757812,Cornice Run,Blue
37.8689200847,3793.65893555,Cornice Run,Blue
50.4918934463,3792.80810547,Cornice Run,Blue
63.1148668078,3793.49194336,Cornice Run,Blue
73.8035463135,3794.31518555,Cornice Run,Blue
84.4922258192,3795.18847656,Cornice Run,Blue
95.1809053249,3796.37255859,Cornice Run,Blue
105.869584831,3794.34594727,Cornice Run,Blue
118.425414241,3795.15283203,Cornice Run,Blue
130.981243651,3796.09912109,Cornice Run,Blue
143.537073061,3791.15258789,Cornice Run,Blue
156.092902471,3790.359375,Cornice Run,Blue
168.648731881,3790.89941406,Cornice Run,Blue
186.54538716,3788.078125,Cornice Run,Blue
204.44204244,3786.66113281,Cornice Run,Blue
222.33869772,3784.17211914,Cornice Run,Blue
240.235353,3781.02172852,Cornice Run,Blue
256.540184437,3779.68017578,Cornice Run,Blue
272.845015874,3775.18847656,Cornice Run,Blue
289.149847311,3771.81005859,Cornice Run,Blue
305.454678748,3769.66308594,Cornice Run,Blue
321.759510185,3768.09985352,Cornice Run,Blue
336.477141706,3766.15771484,Cornice Run,Blue
351.194773227,3764.34667969,Cornice Run,Blue
365.912404747,3762.7097168,Cornice Run,Blue
380.630036268,3761.09814453,Cornice Run,Blue
395.347667789,3759.61328125,Cornice Run,Blue
410.065299309,3757.44677734,Cornice Run,Blue
426.031245305,3755.32592773,Cornice Run,Blue
441.997191301,3752.92041016,Cornice Run,Blue
457.963137297,3751.67578125,Cornice Run,Blue
473.929083293,3748.98583984,Cornice Run,Blue
491.567625035,3746.30517578,Cornice Run,Blue
509.206166777,3742.1496582,Cornice Run,Blue
526.84470852,3740.19238281,Cornice Run,Blue
544.79662895,3737.46630859,Cornice Run,Blue
562.74854938,3732.03100586,Cornice Run,Blue
580.253463882,3730.93847656,Cornice Run,Blue
597.758378383,3731.21704102,Cornice Run,Blue
613.38992196,3730.93164062,Cornice Run,Blue
629.021465536,3726.40039062,Cornice Run,Blue
644.653009113,3720.99145508,Cornice Run,Blue
660.284552689,3718.87719727,Cornice Run,Blue
675.798298479,3714.16723633,Cornice Run,Blue
691.312044269,3709.18798828,Cornice Run,Blue
706.825790059,3706.94726562,Cornice Run,Blue
723.4005661,3701.35644531,Cornice Run,Blue
739.975342142,3699.99902344,Cornice Run,Blue
756.550118183,3698.57226562,Cornice Run,Blue
773.124894225,3697.20068359,Cornice Run,Blue
789.12297875,3693.51342773,Cornice Run,Blue
805.121063275,3687.69555664,Cornice Run,Blue
821.1191478,3681.56079102,Cornice Run,Blue
839.290448108,3675.59228516,Cornice Run,Blue
857.461748415,3670.18481445,Cornice Run,Blue
871.706239882,3669.54492188,Cornice Run,Blue
885.950731349,3668.90600586,Cornice Run,Blue
900.195222816,3668.24243164,Cornice Run,Blue
914.439714282,3667.57788086,Cornice Run,Blue
928.684205749,3666.94946289,Cornice Run,Blue
942.928697216,3666.32324219,Cornice Run,Blue
957.173188683,3665.77319336,Cornice Run,Blue
971.41768015,3665.25341797,Cornice Run,Blue
985.513945907,3664.79199219,Cornice Run,Blue
999.610211665,3664.01733398,Cornice Run,Blue
1013.70647742,3665.14477539,Cornice Run,Blue
1027.80274318,3666.41772461,Cornice Run,Blue
1041.89900894,3668.16967773,Cornice Run,Blue
1055.99527469,3670.53076172,Cornice Run,Blue
1069.38548211,3672.96337891,Cornice Run,Blue
1082.77568952,3675.31079102,Cornice Run,Blue
1096.16589694,3677.45800781,Cornice Run,Blue
1109.55610436,3679.70458984,Cornice Run,Blue
1122.94631177,3681.75561523,Cornice Run,Blue
1136.33651919,3682.79296875,Cornice Run,Blue
1149.7267266,3682.74487305,Cornice Run,Blue
1163.11693402,3681.88671875,Cornice Run,Blue
1176.50714143,3680.65673828,Cornice Run,Blue
1189.89734885,3679.23779297,Cornice Run,Blue
1203.28755626,3677.77929688,Cornice Run,Blue
1216.67776368,3676.76708984,Cornice Run,Blue
1230.06797109,3680.03222656,Cornice Run,Blue
1243.45817851,3680.20800781,Cornice Run,Blue
1256.84838593,3680.32763672,Cornice Run,Blue
1270.23859334,3680.41210938,Cornice Run,Blue
1283.62880076,3680.39257812,Cornice Run,Blue
0,3595.96264648,David's Run,Double Black
16.5171295525,3594.83935547,David's Run,Double Black
33.0342591051,3591.25268555,David's Run,Double Black
49.5513886576,3587.74121094,David's Run,Double Black
66.0685182102,3583.05737305,David's Run,Double Black
85.9095087453,3577.05859375,David's Run,Double Black
105.75049928,3563.12768555,David's Run,Double Black
125.591489816,3555.47241211,David's Run,Double Black
141.425231058,3547.12670898,David's Run,Double Black
157.258972301,3537.96557617,David's Run,Double Black
173.092713544,3528.37426758,David's Run,Double Black
188.926454786,3520.09472656,David's Run,Double Black
204.760196029,3504.88696289,David's Run,Double Black
220.593937272,3496.63256836,David's Run,Double Black
236.427678514,3489.5534668,David's Run,Double Black
251.112613635,3483.48583984,David's Run,Double Black
265.797548757,3477.59619141,David's Run,Double Black
280.482483878,3470.93505859,David's Run,Double Black
295.167418999,3465.38842773,David's Run,Double Black
310.384764084,3459.56494141,David's Run,Double Black
325.602109169,3454.84204102,David's Run,Double Black
354.474991415,3444.16040039,David's Run,Double Black
0,3688.27587891,Dercum's Gulch,Blue
12.1579621165,3687.65185547,Dercum's Gulch,Blue
24.3159242331,3685.95776367,Dercum's Gulch,Blue
36.4738863496,3684.70654297,Dercum's Gulch,Blue
48.6318484661,3681.94506836,Dercum's Gulch,Blue
60.7898105826,3680.24633789,Dercum's Gulch,Blue
72.9477726992,3676.04321289,Dercum's Gulch,Blue
85.1057348157,3675.21875,Dercum's Gulch,Blue
100.578409422,3671.60327148,Dercum's Gulch,Blue
116.051084029,3668.59228516,Dercum's Gulch,Blue
131.523758636,3668.04711914,Dercum's Gulch,Blue
146.996433243,3663.8347168,Dercum's Gulch,Blue
162.469107849,3659.98071289,Dercum's Gulch,Blue
177.941782456,3658.39599609,Dercum's Gulch,Blue
196.369178955,3657.08642578,Dercum's Gulch,Blue
214.796575454,3655.94091797,Dercum's Gulch,Blue
233.223971953,3655.13818359,Dercum's Gulch,Blue
251.651368452,3653.3449707,Dercum's Gulch,Blue
270.078764951,3651.48828125,Dercum's Gulch,Blue
288.50616145,3650.13378906,Dercum's Gulch,Blue
303.149536151,3649.01269531,Dercum's Gulch,Blue
317.792910853,3647.05957031,Dercum's Gulch,Blue
332.436285554,3640.38671875,Dercum's Gulch,Blue
347.079660255,3634.55786133,Dercum's Gulch,Blue
361.723034957,3633.26904297,Dercum's Gulch,Blue
376.366409658,3632.35522461,Dercum's Gulch,Blue
391.009784359,3631.41210938,Dercum's Gulch,Blue
405.649520103,3630.55200195,Dercum's Gulch,Blue
420.289255847,3628.8515625,Dercum's Gulch,Blue
434.928991592,3626.23608398,Dercum's Gulch,Blue
449.568727336,3624.35327148,Dercum's Gulch,Blue
464.20846308,3622.33691406,Dercum's Gulch,Blue
478.848198824,3620.28125,Dercum's Gulch,Blue
493.487934568,3616.33886719,Dercum's Gulch,Blue
508.127670312,3614.0637207,Dercum's Gulch,Blue
522.893583343,3611.65063477,Dercum's Gulch,Blue
537.659496374,3608.17114258,Dercum's Gulch,Blue
552.425409405,3604.60424805,Dercum's Gulch,Blue
567.191322435,3600.67333984,Dercum's Gulch,Blue
581.957235466,3597.0703125,Dercum's Gulch,Blue
596.723148497,3595.90258789,Dercum's Gulch,Blue
613.898829737,3593.62670898,Dercum's Gulch,Blue
631.074510978,3589.3527832,Dercum's Gulch,Blue
648.250192219,3585.65844727,Dercum's Gulch,Blue
665.425873459,3583.31323242,Dercum's Gulch,Blue
682.6015547,3580.93798828,Dercum's Gulch,Blue
697.61394575,3579.66455078,Dercum's Gulch,Blue
712.626336799,3577.29394531,Dercum's Gulch,Blue
727.638727849,3576.74194336,Dercum's Gulch,Blue
742.651118899,3574.78955078,Dercum's Gulch,Blue
757.663509949,3574.16967773,Dercum's Gulch,Blue
772.675900999,3572.00561523,Dercum's Gulch,Blue
787.688292049,3571.4206543,Dercum's Gulch,Blue
803.38893578,3569.18188477,Dercum's Gulch,Blue
819.089579511,3568.08935547,Dercum's Gulch,Blue
834.790223242,3567.80981445,Dercum's Gulch,Blue
850.490866973,3567.09545898,Dercum's Gulch,Blue
866.191510704,3565.98950195,Dercum's Gulch,Blue
881.913314157,3565.14282227,Dercum's Gulch,Blue
897.635117609,3564.02587891,Dercum's Gulch,Blue
913.356921062,3563.24487305,Dercum's Gulch,Blue
929.078724514,3562.13330078,Dercum's Gulch,Blue
944.800527967,3558.8190918,Dercum's Gulch,Blue
960.52233142,3557.11547852,Dercum's Gulch,Blue
975.339325103,3556.41699219,Dercum's Gulch,Blue
990.156318785,3553.2800293,Dercum's Gulch,Blue
1004.97331247,3549.7355957,Dercum's Gulch,Blue
1019.79030615,3545.7668457,Dercum's Gulch,Blue
1031.33829927,3544.45336914,Dercum's Gulch,Blue
1042.88629238,3542.99047852,Dercum's Gulch,Blue
1054.4342855,3538.7734375,Dercum's Gulch,Blue
1065.98227861,3538.62597656,Dercum's Gulch,Blue
1077.53027173,3538.21484375,Dercum's Gulch,Blue
1089.07826484,3535.43286133,Dercum's Gulch,Blue
1100.62625796,3534.72802734,Dercum's Gulch,Blue
1112.17425108,3533.75146484,Dercum's Gulch,Blue
1123.72224419,3532.6784668,Dercum's Gulch,Blue
1135.27023731,3530.02856445,Dercum's Gulch,Blue
1146.81823042,3529.06884766,Dercum's Gulch,Blue
1158.36622354,3527.97314453,Dercum's Gulch,Blue
1169.91421665,3525.84423828,Dercum's Gulch,Blue
0,3689.09741211,Dragon,Blue
16.952956473,3687.17480469,Dragon,Blue
33.905912946,3685.31347656,Dragon,Blue
50.858869419,3682.96289062,Dragon,Blue
67.811825892,3679.8269043,Dragon,Blue
84.764782365,3678.1484375,Dragon,Blue
101.717738838,3675.21142578,Dragon,Blue
118.670695311,3669.56518555,Dragon,Blue
135.623651784,3665.56884766,Dragon,Blue
152.576608257,3662.1940918,Dragon,Blue
169.52956473,3658.00830078,Dragon,Blue
186.998224623,3652.22705078,Dragon,Blue
204.466884517,3646.35449219,Dragon,Blue
221.93554441,3638.7421875,Dragon,Blue
239.404204303,3634.03076172,Dragon,Blue
256.872864197,3625.8293457,Dragon,Blue
268.807411249,3619.6262207,Dragon,Blue
280.741958302,3616.26000977,Dragon,Blue
292.676505355,3610.7175293,Dragon,Blue
304.611052408,3607.78540039,Dragon,Blue
316.54559946,3602.85839844,Dragon,Blue
330.848566361,3599.05273438,Dragon,Blue
345.151533262,3596.45849609,Dragon,Blue
359.454500162,3593.734375,Dragon,Blue
373.757467063,3591.5090332,Dragon,Blue
388.060433963,3588.0559082,Dragon,Blue
402.363400864,3585.82299805,Dragon,Blue
419.943605668,3578.6628418,Dragon,Blue
437.523810471,3574.32519531,Dragon,Blue
455.104015275,3571.62670898,Dragon,Blue
472.684220079,3568.37597656,Dragon,Blue
493.242699551,3564.83105469,Dragon,Blue
513.801179023,3557.75097656,Dragon,Blue
527.71142513,3554.08105469,Dragon,Blue
541.621671236,3550.62304688,Dragon,Blue
555.531917343,3546.03100586,Dragon,Blue
569.442163449,3540.96582031,Dragon,Blue
584.367121382,3535.7121582,Dragon,Blue
599.292079314,3530.05664062,Dragon,Blue
614.217037246,3524.48291016,Dragon,Blue
629.141995178,3521.71362305,Dragon,Blue
644.06695311,3518.81396484,Dragon,Blue
658.991911042,3513.90014648,Dragon,Blue
673.916868975,3512.46582031,Dragon,Blue
687.880422585,3511.52270508,Dragon,Blue
701.843976196,3510.39599609,Dragon,Blue
715.807529807,3509.42871094,Dragon,Blue
729.771083417,3508.55786133,Dragon,Blue
743.734637028,3507.65112305,Dragon,Blue
757.698190638,3506.73535156,Dragon,Blue
771.661744249,3505.89477539,Dragon,Blue
785.62529786,3504.64746094,Dragon,Blue
801.430151264,3504.24829102,Dragon,Blue
817.235004669,3503.25512695,Dragon,Blue
833.039858074,3503.15380859,Dragon,Blue
848.844711478,3502.22143555,Dragon,Blue
864.649564883,3501.8347168,Dragon,Blue
880.454418288,3500.85351562,Dragon,Blue
896.259271692,3500.55053711,Dragon,Blue
912.064125097,3500.29052734,Dragon,Blue
926.759489776,3498.84790039,Dragon,Blue
941.454854456,3498.27807617,Dragon,Blue
956.150219135,3496.32250977,Dragon,Blue
970.845583815,3495.58105469,Dragon,Blue
985.540948494,3494.87329102,Dragon,Blue
1000.23631317,3492.64550781,Dragon,Blue
1014.93167785,3491.8659668,Dragon,Blue
1029.62704253,3491.03857422,Dragon,Blue
1044.32240721,3488.69482422,Dragon,Blue
1059.01777189,3487.91040039,Dragon,Blue
1073.71313657,3483.32348633,Dragon,Blue
0,3673.44995117,East Avenue,Double Black
14.2913475795,3668.57495117,East Avenue,Double Black
28.5826951589,3664.05102539,East Avenue,Double Black
42.8740427384,3659.16210938,East Avenue,Double Black
57.1653903179,3654.4831543,East Avenue,Double Black
71.4567378974,3649.92797852,East Avenue,Double Black
85.1454454436,3643.75585938,East Avenue,Double Black
98.8341529899,3636.11499023,East Avenue,Double Black
112.522860536,3622.47949219,East Avenue,Double Black
126.211568083,3617.05053711,East Avenue,Double Black
139.900275629,3611.953125,East Avenue,Double Black
153.588983175,3610.97021484,East Avenue,Double Black
167.277690721,3606.48242188,East Avenue,Double Black
183.794820274,3598.84423828,East Avenue,Double Black
200.311949826,3594.94482422,East Avenue,Double Black
216.829079379,3591.13989258,East Avenue,Double Black
233.346208931,3583.74731445,East Avenue,Double Black
249.3289496,3579.04956055,East Avenue,Double Black
265.311690269,3564.77392578,East Avenue,Double Black
281.294430938,3554.2565918,East Avenue,Double Black
297.277171607,3548.19555664,East Avenue,Double Black
311.30687056,3544.9309082,East Avenue,Double Black
325.336569513,3535.58398438,East Avenue,Double Black
339.366268466,3525.81005859,East Avenue,Double Black
353.395967419,3520.71313477,East Avenue,Double Black
367.425666372,3513.02978516,East Avenue,Double Black
0,3584.91088867,East Gulley,Blue
10.8653263457,3585.66894531,East Gulley,Blue
21.7306526915,3586.50219727,East Gulley,Blue
32.5959790372,3583.46972656,East Gulley,Blue
43.4613053829,3584.25146484,East Gulley,Blue
54.3266317286,3585.63891602,East Gulley,Blue
65.1919580744,3587.24121094,East Gulley,Blue
76.0572844201,3584.81762695,East Gulley,Blue
86.9226107658,3586.01269531,East Gulley,Blue
97.7879371115,3586.68798828,East Gulley,Blue
112.87972196,3582.41357422,East Gulley,Blue
127.971506809,3579.22045898,East Gulley,Blue
143.063291658,3574.92480469,East Gulley,Blue
158.155076507,3571.60888672,East Gulley,Blue
173.246861355,3567.32495117,East Gulley,Blue
188.338646204,3564.42358398,East Gulley,Blue
202.055002548,3559.30834961,East Gulley,Blue
215.771358891,3553.07836914,East Gulley,Blue
229.487715234,3545.74902344,East Gulley,Blue
243.204071578,3539.35668945,East Gulley,Blue
256.920427921,3535.26757812,East Gulley,Blue
270.636784264,3528.75195312,East Gulley,Blue
285.071706556,3524.79174805,East Gulley,Blue
299.506628847,3523.41235352,East Gulley,Blue
313.941551139,3518.47631836,East Gulley,Blue
328.37647343,3515.51953125,East Gulley,Blue
342.811395722,3513.40917969,East Gulley,Blue
369.018417721,3510.98144531,East Gulley,Blue
385.751807673,3509.76245117,East Gulley,Blue
402.485197626,3508.60107422,East Gulley,Blue
416.683949836,3507.73852539,East Gulley,Blue
430.882702045,3506.54882812,East Gulley,Blue
445.081454255,3505.20288086,East Gulley,Blue
459.280206464,3503.75170898,East Gulley,Blue
